id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
36378153,BCN life - Habitación,96039422,Rogerio,la Sagrera,41.42058,2.18816,Private room,31,0,,,1,365,13
26940439,Two Bedroom Apartment next to Sagrada Familia,98330509,Apart-Suites,la Sagrada Família,41.40149,2.17145,Entire home/apt,2,1,2020-10-26,0.28,5,279,141
42962582,"Hostal Nitzs BCN, Small Double w/ Shared Bathroom",341323870,Hostal Nitzs BCN,el Barri Gòtic,41.38211,2.17781,Private room,1,28,2020-10-22,3.87,5,365,999
36423530,GRAN Apto.Centro BCN. 5HAB. 3 BAÑOS  Eixample,36438736,Dessy,l'Antiga Esquerra de l'Eixample,41.38985,2.15507,Entire home/apt,2,10,2020-02-09,0.51,1,225,289
23931051,Lucuma - Nice apartment at 7 min. walk of Rambla Catalunya!,175453328,Amarantha,Sant Gervasi - Galvany,41.39416,2.14736,Entire home/apt,1,1,2018-09-30,0.03,12,332,86
38370874,☼A Lovely Home of Barceloneta ☼,239550764,Clarice,la Barceloneta,41.38033,2.18745,Entire home/apt,32,0,,,30,179,41
3491845,Lovely central room for 1 in quiet neighborhood,2433952,Sebastian,el Poble Sec,41.37488,2.15772,Private room,2,14,2018-10-06,0.18,1,365,35
20842519,Elegant 3 Bed with views of Sagrada Familia,149548835,Alberto & Karla,el Fort Pienc,41.40023,2.17819,Entire home/apt,2,89,2021-01-10,2.15,1,261,78
18860031,Cathedral View in Born,5628387,Chad And Kori,"Sant Pere, Santa Caterina i la Ribera",41.38558,2.17852,Entire home/apt,32,6,2020-03-27,0.15,1,333,54
30787688,Nordic 125m2 apt. with 4 bedroom and 3 bathroom,3556337,Alejandro,el Guinardó,41.41661,2.17761,Entire home/apt,6,3,2020-08-08,0.12,18,48,209
19342750,Aragón centro de Barcelona,110763264,Maileth,l'Antiga Esquerra de l'Eixample,41.38657,2.15707,Private room,2,6,2018-05-08,0.14,1,362,30
45251736,habitacion privada en pleno centro de Barcelona,351928383,Sandra,el Fort Pienc,41.39574,2.18189,Private room,5,0,,,1,365,25
32304068,♨︎◦A Sunny View of Barceloneta◦♨︎,239550764,Clarice,la Barceloneta,41.38243,2.18696,Entire home/apt,32,2,2019-08-06,0.09,30,0,39
32126261,Single_perfect_cozy_room,12617302,Tom’s Team,"Sant Pere, Santa Caterina i la Ribera",41.3863,2.18161,Private room,30,0,,,14,0,15
40072766,amazinng born,309125199,Pratchaya,"Sant Pere, Santa Caterina i la Ribera",41.38442,2.18269,Entire home/apt,33,0,,,1,1,55
43427968,PLAZA URQUINAONA FULL EQUIPPED,345936394,Laura Violeta,"Sant Pere, Santa Caterina i la Ribera",41.3876,2.17479,Entire home/apt,30,0,,,4,365,50
19201959,Standard 21 Apartment with Tiny Balcony,130878430,Apartments Freser 78,el Camp de l'Arpa del Clot,41.41184,2.18051,Entire home/apt,28,20,2021-01-31,0.45,7,0,58
30028872,Apartamento en Barcelona (#P44),220741284,Barcelona Beach,la Vila Olímpica del Poblenou,41.39432,2.19365,Entire home/apt,30,4,2020-06-30,0.2,7,359,57
35163123,COMFY PRIVATE ROOM IN  CENTER OF BARCELONA CENTER,257177868,Alejandro,l'Antiga Esquerra de l'Eixample,41.39294,2.14676,Private room,90,4,2019-09-20,0.21,3,0,44
1401163,Modern Duplex apartment in Gracia,3376710,Maria StayBarcelona,la Vila de Gràcia,41.39852,2.16024,Entire home/apt,2,4,2018-06-14,0.11,60,249,49
11391287,Hidden Charm w/balcony in Borne!,1783657,Gordana,"Sant Pere, Santa Caterina i la Ribera",41.38337,2.18093,Private room,1,51,2018-02-22,0.86,1,0,70
1689975,"habitacion con baño privado,wifi,",8171809,Margot,les Corts,41.38905,2.14208,Private room,2,3,2019-02-27,0.06,1,365,100
43956620,NEW! Luz y espacio en Ps de Gracia,127482361,Apkeys,la Dreta de l'Eixample,41.39213,2.16554,Entire home/apt,32,3,2021-02-01,0.67,12,333,39
46001218,Long Stay Coliving en Gallery Hotel: Standard Room,51645142,Gallery Hoteles,la Dreta de l'Eixample,41.39599,2.15861,Private room,30,0,,,3,1,700
44146381,OLA LIVING MUSIC PB 1,33278356,Júlia,"Sant Pere, Santa Caterina i la Ribera",41.38858,2.17482,Entire home/apt,1,1,2020-12-30,0.7,33,339,90
18942359,Safety First :) Impecable flat well connected  !!,3744544,Marta+Paul,Sants,41.38224,2.13911,Entire home/apt,3,64,2020-08-03,1.43,27,365,600
39097349,Habitación Doble con Terraza y vistas a la calle,292296775,Daniela,la Nova Esquerra de l'Eixample,41.37781,2.15248,Private room,1,15,2020-02-28,0.91,5,90,53
26241260,Piso grande Modernista D,69815537,Fortuny,el Raval,41.38268,2.17096,Entire home/apt,150,0,,,6,365,100
23366774,NICE & INDIVIDUAL ROOMS in GRACIA 1,174152775,Andrea,la Vila de Gràcia,41.40511,2.15371,Private room,1,16,2018-11-07,0.46,1,178,38
32680404,Gaudi comfort apartment - 1122,238884286,BBarcelona Gaudí Apartments,el Camp d'en Grassot i Gràcia Nova,41.40562,2.16993,Hotel room,3,0,,,9,206,83
42885500,Corporate Executive Apartment near the City Center,157250994,Apartment Barcino,Sant Gervasi - Galvany,41.40185,2.13699,Entire home/apt,30,0,,,90,266,100
14171877,Double Room in Sagrada Familia,85793255,Lorenza,la Sagrada Família,41.40816,2.17641,Private room,5,4,2017-09-09,0.08,2,364,23
41311315,CENTRIC TWO-BEDROOM APARTMENT FOR 7!,300273618,Luís,el Raval,41.37854,2.17412,Entire home/apt,2,7,2020-02-17,0.53,6,0,129
12866743,Comfort center apartment Eixample,1432835,Angel,Sant Antoni,41.37759,2.15799,Entire home/apt,3,113,2020-08-23,2.01,35,112,82
45211703,Urban oasis in Barcelona´s trendiest neighborhood.,365217682,K+K Hotel Picasso,"Sant Pere, Santa Caterina i la Ribera",41.38799,2.18294,Private room,1,0,,,1,350,146
7739287,Beautiful 3bd apartment near Borne,40676061,Be Barcelona,el Fort Pienc,41.39667,2.18082,Entire home/apt,1,188,2020-08-06,2.89,21,189,155
135513,APARTMENT AT RAMBLA POBLE NOU AND BEACH,664196,Teresa,el Poblenou,41.39841,2.20613,Entire home/apt,2,127,2020-02-28,1.12,1,358,80
5328599,Private Terrace in Poblenou (tourist tax included),14120404,Roger,el Poblenou,41.39949,2.19614,Entire home/apt,2,267,2021-01-02,3.68,7,64,90
44439686,Hospédate en el corazón histórico de la ciudad,20003337,Eva,el Barri Gòtic,41.38618,2.1748,Private room,2,0,,,2,365,85
39592983,Cozy bedroom in Plaza España,298587474,Andrea,Sant Antoni,41.37525,2.15023,Private room,1,0,,,1,0,35
42456628,Live on board on the middle of Barcelona city.,98118227,Bernat,la Vila Olímpica del Poblenou,41.38555,2.19922,Entire home/apt,2,0,,,1,90,146
2738727,Open Wall.Gran Vía 2.Renov 2015,3039107,Manuel,Sant Antoni,41.37847,2.15454,Entire home/apt,2,103,2020-03-13,1.25,37,233,110
38663290,"Charming 2bed apt close to Gracia, 5mins to metro",178600021,Sara & Tom,el Camp d'en Grassot i Gràcia Nova,41.40792,2.16531,Entire home/apt,2,12,2020-08-12,0.71,6,224,63
2085779,Single Room in Sant Antoni/eixample,9212889,Abdel,Sant Antoni,41.38026,2.15913,Private room,2,26,2020-08-16,0.82,3,89,30
21220019,A Bright room next to La Sagrada Familia,153328265,Mohamed,la Sagrada Família,41.40408,2.18013,Private room,3,13,2018-06-06,0.32,4,0,33
1622813,Charming room at Gothic Quarter!,8630047,Alejandra,el Barri Gòtic,41.38238,2.17525,Private room,3,299,2020-03-13,3.32,1,40,75
25467406,"Big single Room -UPC, ESADE, Barça, Real tennis",610674,Maria,Pedralbes,41.38857,2.12342,Private room,30,3,2019-08-02,0.13,5,364,55
20031419,HABITACIÓN DOBLE (1/2PERSONAS)ASEO PRIVADOS+COCINA,138772287,MªCarmen,l'Antiga Esquerra de l'Eixample,41.38872,2.15683,Private room,2,155,2020-12-28,3.61,1,162,23
47978325,HT-Duplex loft con Patio/Terraza en Plaza España,351328829,Daniel,Hostafrancs,41.37485,2.14167,Entire home/apt,32,0,,,15,287,45
39029070,Habitación en el centro de Gràcia,53707757,Eva,la Vila de Gràcia,41.40093,2.15238,Private room,1,1,2019-10-12,0.06,1,173,100
13948154,cute flat in in Barcelona center,1853705,Yolanda,Sant Antoni,41.37959,2.16165,Entire home/apt,32,8,2017-08-27,0.14,1,143,31
35662600,YOUR HOME IN BARCELONA / TU HOGAR EN BARCELONA,5525942,Ladi & Ale,el Poble Sec,41.37264,2.15991,Private room,1,23,2020-03-01,1.28,2,101,70
43418153,Alquiler de Habitación en calle d'Avinyó,345924460,Matias,el Barri Gòtic,41.3814,2.17841,Private room,32,0,,,3,1,10
18800050,Sagrada Familia Apartment SPB212388,54820821,Albert,la Sagrada Família,41.40542,2.17132,Entire home/apt,1,92,2020-09-05,2.03,20,297,166
8069248,Deal!! Room in Barcelona Center,3455268,Jose,la Font de la Guatlla,41.37043,2.14526,Private room,3,136,2020-03-31,2.09,3,90,20
16511206,BEAUTIFUL FLAT WITH GREAT VIEWS!,72857013,Anna,el Besòs i el Maresme,41.41873,2.2117,Entire home/apt,31,0,,,1,89,39
46213879,Piso con mucho encanto en Ciutat Vella,267600211,BBarcelona,el Raval,41.38056,2.16742,Entire home/apt,31,0,,,23,362,34
26837152,"Premium Rooms for GIRLS or FAMILY, Placa España",201819283,Elena,la Nova Esquerra de l'Eixample,41.3767,2.14851,Private room,2,45,2019-08-28,1.43,1,0,30
24713628,Cozy room in the Heart of Barcelona,16350164,Dario,Sant Antoni,41.38226,2.16159,Private room,2,8,2020-10-29,0.34,1,281,25
1425685,038. Office Up Apartment,396363,Alcambarcelona,el Camp d'en Grassot i Gràcia Nova,41.40306,2.16558,Entire home/apt,2,10,2020-08-17,0.12,89,324,104
1472974,"Quiet terrace, in the luxury center of Barcelona",4993461,Ana,la Dreta de l'Eixample,41.39602,2.17023,Entire home/apt,2,80,2020-03-04,0.88,1,0,200
46542819,CLASSBEDROOM BORN 4 APARTMENT,226987961,Terrallar S.L.,"Sant Pere, Santa Caterina i la Ribera",41.38311,2.18152,Entire home/apt,32,1,2020-12-30,0.71,23,1,29
40217243,Chic & Cool Barcelona,307453697,Weflating,el Fort Pienc,41.40056,2.17687,Entire home/apt,1,41,2020-12-26,2.85,4,344,85
30304205,HABITACIÓN COMPARTIDAMIXTA 6 CAMAS,217583867,Born Barcelona Hostel,"Sant Pere, Santa Caterina i la Ribera",41.39126,2.18058,Shared room,1,0,,,3,0,90
30842084,pdo2 NICE STAY BARCELONA GOTHIC QUARTER OLD TOWN!,1447144,Apartments In Barcelona,el Barri Gòtic,41.38158,2.17971,Entire home/apt,1,6,2020-01-20,0.26,126,335,40
3082152,Inolvidable ático con terraza,7906740,Angeles,Sant Gervasi - Galvany,41.40191,2.14581,Entire home/apt,2,408,2021-01-16,5.03,5,250,60
26043915,Apartment M.Claret,191141168,Isabel,la Sagrada Família,41.40959,2.17247,Entire home/apt,3,60,2020-02-24,1.92,2,0,106
15049853,AB Vila i Vilá Apartment - Ref. GI1903,4459553,Eva&Jack,el Poble Sec,41.37378,2.16947,Entire home/apt,2,40,2020-08-22,0.76,153,46,91
34443030,Double Room with Balcony in Poble Sec,16063654,Markos,el Poble Sec,41.37281,2.16477,Private room,1,0,,,1,1,28
35671195,"Piso precioso en Navas, muy bien comunicado.",213038809,Carlos,el Camp de l'Arpa del Clot,41.41534,2.1866,Private room,2,7,2019-09-12,0.36,4,363,24
7216651,Sagrada Familia Apartment,37781517,Felix,la Sagrada Família,41.40257,2.17514,Entire home/apt,2,130,2020-06-02,1.92,1,0,120
14466788,Doble room close sagrada familia/ habitación doble,36162001,Maria Andrea,el Fort Pienc,41.39925,2.17952,Private room,2,15,2019-08-19,0.27,2,0,30
39497468,Nice double room Gran Via     TE D,303286899,Mateo Y Maggie,el Fort Pienc,41.39805,2.17853,Private room,1,3,2020-02-02,0.22,12,91,71
46827376,Superior Triple Room - Diagonal Bacelona,377646095,Araceli,l'Antiga Esquerra de l'Eixample,41.39082,2.15781,Private room,1,0,,,4,365,60
45229997,Cama en habitación compartida mixta de 8,238253143,Bird House,Sant Antoni,41.38051,2.15954,Shared room,1,9,2020-12-07,1.93,24,262,10
1509691,Cozy room with terrace in Poble Sec,4389315,Fabio,el Poble Sec,41.37333,2.15703,Private room,3,79,2020-07-12,0.87,2,61,22
5015728,"Gràcia, Cocoon Apartment",14580203,Brummell,la Vila de Gràcia,41.40267,2.1599,Hotel room,2,108,2020-03-12,1.58,5,240,82
38839763,Habitación en piso muy lindo y cómodo en Eixample.,171166695,Stephanie,la Nova Esquerra de l'Eixample,41.38275,2.15719,Private room,2,42,2020-08-27,2.58,1,10,31
28598597,Confortable  Room/center bcn w/prívate bathroom,88868088,Giuseppe,el Raval,41.38126,2.16441,Private room,2,71,2020-03-15,2.47,1,10,30
10875161,Nice double room in Gran Vía (7),1503151,Laia,Sant Antoni,41.37999,2.15627,Private room,30,0,,,81,0,28
38355062,Lujoso piso en Centro Barcelona Santa Ana,6606399,Agus,el Barri Gòtic,41.38574,2.17073,Entire home/apt,32,0,,,1,88,150
32711,Sagrada Familia area - Còrsega 1,135703,Nick,el Camp d'en Grassot i Gràcia Nova,41.40566,2.17015,Entire home/apt,2,63,2020-02-22,0.54,5,0,79
37150597,Barrio bohemio “Gràcia”/ cerca de la Sag.Familia,253015539,Tatiana,el Camp d'en Grassot i Gràcia Nova,41.40598,2.16265,Private room,1,11,2019-12-14,0.59,3,365,43
42869196,AB Casa Saltor - Ref. GI2166,170716140,Robbie&Kay,Sant Antoni,41.38226,2.16006,Entire home/apt,32,0,,,182,349,107
40573482,AB Gracia 1 Bedroom with Balcony - Ref. GI2969,4459553,Eva&Jack,la Vila de Gràcia,41.40623,2.15314,Entire home/apt,3,3,2020-03-29,0.25,153,268,133
29621166,RENOVATED APARTMENT CLOSER TO LICEU TEATHER,47171261,"Lina, Paola, Ana & Ezequiel",el Raval,41.37934,2.17275,Entire home/apt,32,0,,,49,342,114
47524166,Apartment with Private Terrace Park Güell and access to swimming pool for 6,171236207,My Space,el Putxet i el Farró,41.40727,2.14634,Entire home/apt,1,0,,,73,186,92
37251537,BCN “ Gaudí II “,280447156,Michael,la Trinitat Nova,41.44655,2.18144,Private room,1,5,2019-09-18,0.27,2,133,20
43891029,"Habitación en casa de Sylvie, centro de Barcelona",12980367,Sylvie,el Raval,41.3799,2.16858,Private room,32,4,2020-11-26,0.55,2,0,20
28583395,"PISO EN BARCELONA PLAZA ESPAÑA,PARQUE JOAN MIRO",215727951,Alfredo,la Nova Esquerra de l'Eixample,41.37986,2.1489,Entire home/apt,30,1,2019-01-18,0.04,1,0,45
34858051,Sweet home in Gracia,56857394,Merce,la Vila de Gràcia,41.40348,2.1565,Private room,1,6,2019-10-08,0.29,2,0,87
42249166,room with private balcony in city center,335615709,Andrea,el Barri Gòtic,41.38318,2.17862,Private room,2,1,2020-02-25,0.09,2,90,28
16294662,Double room in Villa de Gracia,106602227,Celia,la Vila de Gràcia,41.40231,2.1563,Private room,1,16,2018-10-14,0.32,1,0,40
39687580,Doble-Room Barceloneta!,305032692,Ema,la Barceloneta,41.37856,2.19002,Private room,1,2,2019-11-19,0.13,1,0,30
26653515,Sagrada Familia shared berth room 3,199956855,Zhenpeng,el Fort Pienc,41.39973,2.18252,Private room,1,5,2018-12-05,0.16,3,179,58
35669939,Beautiful cozy flat w/terrace in Barcelona's heart,266217070,Ana,l'Antiga Esquerra de l'Eixample,41.38473,2.16099,Entire home/apt,32,0,,,10,1,48
20189360,Apartamento / Penthouse in the heart of Barcelona,143691902,Andres,la Dreta de l'Eixample,41.39226,2.16707,Entire home/apt,31,3,2018-09-13,0.07,2,364,56
42728305,Central and beautiful double room in Eixample,24360600,Montse,la Dreta de l'Eixample,41.39695,2.16883,Private room,32,1,2021-01-31,1.0,3,346,25
42007774,Habitacion en piso compartido en sagrada familia,332321397,Pancho,la Sagrada Família,41.40814,2.17338,Private room,1,0,,,2,365,95
26426826,Lovely and Convenient Sagrada Familia Apartment,2202284,Johanna,el Camp de l'Arpa del Clot,41.40906,2.18252,Entire home/apt,3,69,2020-08-10,2.18,10,50,55
24935741,STYLISH STUDIO NEXT TO LA BARCELONETA,188520846,B&F Atlantida,la Barceloneta,41.38249,2.1901,Entire home/apt,32,9,2020-03-06,0.29,9,313,39
31032688,Beautiful Triple Room at Vincci Gala ****,211080098,Melania Del Hotel Vincci Gala,la Dreta de l'Eixample,41.3901,2.17572,Hotel room,1,0,,,2,364,2000
21378611,Spacious apartment in the heart of Barcelona,45224780,Naïma,"Sant Pere, Santa Caterina i la Ribera",41.38209,2.18135,Entire home/apt,3,106,2020-03-06,2.73,3,331,80
45132004,Double Eco-room  (Double room with private bathroom,183689967,SmartRoom Barcelona,la Bordeta,41.37097,2.13648,Private room,1,34,2021-01-31,7.79,6,111,41
20843786,WHITE SUITE BARCELONA,149209395,Priority Villas,Sant Antoni,41.37792,2.16295,Entire home/apt,1,60,2020-03-07,1.39,11,0,75
39011693,AB Andrea Doria Beach - Ref. GI2241,170716140,Robbie&Kay,la Barceloneta,41.3815,2.19205,Entire home/apt,32,0,,,182,301,140
39689826,Calido y tranquilo!!!,151100535,Ivan,la Salut,41.41138,2.15328,Private room,7,0,,,2,180,25
39401019,Spacious 2bed/3bath design apartment in Eixample,338116,Barna Check-In,la Dreta de l'Eixample,41.39482,2.17283,Entire home/apt,4,0,,,5,365,180
19301779,Paseo de Gracia Apartment Duplex 2 2,21873399,Sol,la Dreta de l'Eixample,41.40025,2.16446,Entire home/apt,3,24,2019-10-21,0.55,39,214,75
21095683,Double room near by park guell sagrada familia,147674420,Zahra,el Carmel,41.42242,2.15747,Private room,1,0,,,1,0,60
19011437,Cozy bedroom in Barcelona,25067058,Nerea,el Guinardó,41.41845,2.1785,Private room,1,2,2017-07-07,0.04,1,0,40
41697165,Luxury Bedroom Rambla Barcelona,14957011,Aurelien,el Raval,41.38085,2.17135,Private room,2,1,2020-02-08,0.08,3,365,80
28513932,Londres,215207039,Mercedes,la Nova Esquerra de l'Eixample,41.38947,2.14528,Entire home/apt,32,10,2019-09-30,0.35,7,286,65
31639861,Single room Barcelona 3,168596223,Olí,Sant Gervasi - Galvany,41.39754,2.14782,Private room,3,0,,,8,90,15
2807942,BIG and Stylish flat near SAGRADA FAMILIA!!!,14162823,Eike,la Dreta de l'Eixample,41.39939,2.16974,Entire home/apt,4,255,2020-08-31,3.1,3,325,85
39986899,Cosy Studio in the Heart of Barcelona,5264883,Unique,"Sant Pere, Santa Caterina i la Ribera",41.38814,2.17922,Entire home/apt,32,1,2020-02-08,0.08,39,224,63
40446553,rip2 RIGHT IN THE GOTHIC QUARTER CLOSE LAS RAMBLAS,1447144,Apartments In Barcelona,el Barri Gòtic,41.38609,2.17596,Entire home/apt,1,0,,,126,0,40
8137379,Quiet room by Barcelona Stadium,12482210,Conxi,Sants - Badal,41.37869,2.12829,Private room,2,20,2017-01-02,0.3,3,89,35
46632911,Central 3 bedroom apartment in Eixample,265143570,Sleep,la Dreta de l'Eixample,41.39452,2.16976,Entire home/apt,30,1,2020-12-31,0.73,13,0,49
43138059,** Habitación con cama doble en Gracia ** F0D1R3,343372888,Coliving Students,la Vila de Gràcia,41.40354,2.15709,Private room,31,0,,,6,365,21
44041922,Nice private room in Gracia,272084699,Behnam,el Camp d'en Grassot i Gràcia Nova,41.40289,2.16356,Private room,30,1,2020-10-01,0.23,3,345,13
45449379,Gignas X,247570318,Home Club Corporate,el Barri Gòtic,41.3801,2.17974,Entire home/apt,32,0,,,22,365,72
28104043,7-bed Female Dormitory Room,7104112,Tinika Sports Services Sl,l'Antiga Esquerra de l'Eixample,41.39014,2.15892,Hotel room,1,19,2020-02-20,0.68,11,0,9999
13517114,Penthouse Privacy with Terrace & Automated Access,902253,Jordi,l'Antiga Esquerra de l'Eixample,41.39282,2.15737,Entire home/apt,2,106,2020-12-11,1.9,9,270,68
40285557,Siéntete como en casa en el corazón de Barcelona,270711423,Elzabeth,Sants,41.37482,2.13514,Private room,1,3,2020-07-14,0.2,2,0,29
34100766,Design & Comfy 3DR in Eixample,331327228,Sweet Inn,la Nova Esquerra de l'Eixample,41.38036,2.15239,Entire home/apt,2,5,2019-12-08,0.24,82,323,69
23134782,Turó Park Getaway,161428440,Juan Carlos,Sant Gervasi - Galvany,41.39488,2.14209,Entire home/apt,32,0,,,1,358,1700
35328817,Amazing big private rooms near las Ramblas,79237707,Borja,el Barri Gòtic,41.37972,2.17744,Private room,2,1,2019-12-12,0.07,4,365,130
41845684,"TARRADELLAS_3, PARA 14 PERSONAS, muy cerca Estació de Sants, llegada tren aeropuerto, muy bien comunicado y rodeado de comercios y restaurants",83716055,José Luis,la Nova Esquerra de l'Eixample,41.38403,2.14419,Entire home/apt,1,0,,,1,181,209
13616938,"Habitacion privada, capacidad 2 a 3 personas..",7666763,Karina,la Nova Esquerra de l'Eixample,41.37796,2.1527,Private room,2,5,2016-08-10,0.09,1,88,40
40919083,Habitación privada en Gracia,100362506,Norma,el Camp d'en Grassot i Gràcia Nova,41.40896,2.16219,Private room,2,0,,,2,0,25
20478133,FRONT PUBLIC TRANSPORT-FABRA I PUIG-10min. center,1035045,Montserrat,Sant Andreu,41.42911,2.18439,Private room,1,1,2018-11-14,0.04,3,365,45
40134086,Cuarto muy cómodo y limpio. BCN,309726877,Raul,la Guineueta,41.43701,2.17061,Private room,1,1,2019-11-25,0.07,1,0,28
1721486,Apartamento 4 hab.soleado  parking.,6862067,Xavier,la Prosperitat,41.44083,2.1839,Entire home/apt,32,8,2016-04-30,0.1,2,364,70
27151343,Plaza España/Fira peaceful apart (1821),146682595,Ana & Rafa,Hostafrancs,41.37455,2.14626,Entire home/apt,1,106,2020-07-11,3.46,8,318,67
18278374,Lovely Double Room with access to Balcony,6152155,Chris,l'Antiga Esquerra de l'Eixample,41.39328,2.1537,Private room,3,1,2017-04-19,0.02,1,0,50
16170808,LIGHTFUL PENTHOUSE WITH TERRACE / PRIVATE ROOM,9787441,Andrea,el Poble Sec,41.37279,2.16555,Private room,2,70,2019-09-14,1.45,1,0,60
29302836,Appartement de 125m2 lumineux et calme,3963200,Guillaume,la Dreta de l'Eixample,41.39174,2.17659,Entire home/apt,31,7,2020-09-14,0.32,1,358,220
682808,Central Townhouse Barcelona,3479346,Ewa & Pau,la Dreta de l'Eixample,41.39288,2.16687,Entire home/apt,2,174,2020-03-02,1.74,16,357,220
25120654,Cómoda y linda suite con baño privado y parking,189666591,Yliana,Provençals del Poblenou,41.40987,2.20396,Private room,3,12,2019-10-28,0.37,2,88,67
17039209,H52MPS32 Cute apartment with balcony,114338664,Joan,la Vila de Gràcia,41.40082,2.15726,Entire home/apt,1,100,2020-07-29,1.91,17,0,116
40861864,Luminoso Ático compartido con terraza en Poble Sec,318060413,Manuel,el Poble Sec,41.37175,2.16603,Private room,1,0,,,1,89,30
36310322,Habitación con el baño Privado 2,215650416,Sasha And Matilde,el Raval,41.38237,2.17141,Private room,31,4,2019-08-12,0.21,1,365,90
40521306,Tic Garden 3,220096207,Ignacio,Vallcarca i els Penitents,41.41827,2.13651,Entire home/apt,32,0,,,3,227,69
41874580,Suite New Central Top Location Terrase II,2819397,Leslie & Arthur,la Dreta de l'Eixample,41.39045,2.16504,Entire home/apt,60,1,2020-02-27,0.09,54,180,220
23035175,"BOK Terrace 1, Friendly Rentals",102947901,Claudia,el Raval,41.38128,2.17114,Entire home/apt,1,54,2020-02-02,1.5,76,329,157
41790833,"Mitjà 1 - Convenient & Central, next to Arc de Triomph",27573426,EasyFlat,"Sant Pere, Santa Caterina i la Ribera",41.3883,2.17739,Entire home/apt,32,0,,,22,309,20
32161334,SAGRADA FAMILIA SUNNY & COOL,4149600,Oriol,la Sagrada Família,41.40144,2.17433,Entire home/apt,20,53,2020-09-22,2.3,1,353,35
46563706,HABITACIÓN PRIVADA EN EIXAMPLE,376148311,Abril,l'Antiga Esquerra de l'Eixample,41.39323,2.15273,Private room,90,0,,,1,365,20
45777079,Ruis 41,370992036,Kamel,el Poble Sec,41.37335,2.15544,Entire home/apt,30,1,2020-12-28,0.67,12,61,45
30759793,Nordic Designed Aparment near Sagrada Familia,228209547,Eric,la Sagrada Família,41.40971,2.17615,Entire home/apt,1,39,2021-01-31,1.55,3,349,117
35764116,Сдам комнату2 в Барселоне посуточно (rent a room),269040872,Lera,Sant Martí de Provençals,41.41601,2.19567,Private room,2,3,2019-07-21,0.15,2,65,17
5453992,Penthouse 3 terraces near Ramblas.,28283529,Elisabet,el Poble Sec,41.37264,2.17151,Entire home/apt,3,132,2020-08-09,1.83,2,330,90
46593079,Super Centric Barceloneta apartment,20729348,Natalia,la Barceloneta,41.38101,2.19077,Entire home/apt,30,1,2021-01-31,1.0,3,178,40
29681778,"Lovely 2Bed&Bath w/balcony in Lesseps, Gràcia",223132913,Cristina,el Putxet i el Farró,41.40317,2.14485,Entire home/apt,2,37,2021-02-05,1.36,14,260,57
15762925,Sunny double room in Gracia,23779178,Marta,la Vila de Gràcia,41.40062,2.15894,Private room,15,3,2016-11-23,0.06,1,364,33
42899384,Monthly flat in Sarrià – Sant Gervasi with terrace,157250994,Apartment Barcino,Sant Gervasi - la Bonanova,41.40201,2.137,Entire home/apt,30,0,,,90,175,95
44472084,City Center Apartment,10044989,Vincent,el Raval,41.37559,2.17153,Entire home/apt,32,0,,,11,0,35
23931360,Ananas- Nice Apartment in the best area of Barcelona!!,175453328,Amarantha,Sant Gervasi - Galvany,41.39432,2.14935,Entire home/apt,1,0,,,12,343,78
43672037,Big exterior room with balcony barcelona centre,348782801,Anna,la Dreta de l'Eixample,41.39813,2.16845,Private room,10,0,,,2,89,35
19695273,VA21 - 1 minute from beach - 2 bedroom and balcony,89109224,Jirka,la Barceloneta,41.37997,2.19134,Entire home/apt,32,7,2020-04-30,0.18,11,0,48
22275332,"Bright and spacious room, close to beach.",30661793,A,el Poblenou,41.40024,2.19719,Private room,5,30,2018-05-13,0.79,1,0,25
14976285,Alquilo habitación individual en la Barceloneta.,58002893,Carles,la Barceloneta,41.37984,2.18799,Private room,5,11,2020-02-29,0.26,1,162,26
42534874,Sant Jordi Sagrada Familia,308685811,Sant Jordi Hostels,el Camp de l'Arpa del Clot,41.40991,2.17914,Hotel room,1,0,,,1,0,0
42370399,National Palace SAT2,333961796,Borau,el Poble Sec,41.37137,2.15903,Entire home/apt,3,0,,,20,365,60
17741245,BWH Princesa 1 1,26828317,Blackandwhitehome,"Sant Pere, Santa Caterina i la Ribera",41.385,2.17865,Entire home/apt,32,2,2017-10-05,0.05,8,296,57
26647604,Home,88866144,Sabrina,la Marina de Port,41.36359,2.1374,Private room,1,0,,,2,90,60
9996765,Apartment for 10 people in the heart of Barcelona,9445480,Sergio,el Fort Pienc,41.39682,2.17861,Entire home/apt,2,124,2021-02-09,2.16,1,177,205
275346,Sunny terrace penthouse by Camp Nou Free Nespresso,1435464,Jaume,Sarrià,41.3924,2.12314,Entire home/apt,3,42,2020-09-01,0.4,22,297,129
43368459,"One bedroom apartment, sunny balcony Gracia center",1310304,Luis,la Vila de Gràcia,41.3974,2.15993,Entire home/apt,30,0,,,58,365,43
27997986,"Double Room, Sagrada Familia",211460186,Manel,la Sagrada Família,41.40736,2.17707,Private room,1,16,2019-01-03,0.54,1,0,21
47346111,HUTB-000572 · APARTAMENTO 1 HABITACIÓN - SCB,367613585,Suites Center,la Vila de Gràcia,41.39839,2.15892,Entire home/apt,1,0,,,15,328,171
37587305,Peaceful apartment next to St. Antoni Market,336522213,Weflating,Sant Antoni,41.37737,2.16216,Entire home/apt,32,0,,,10,341,95
