id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
37041461,Amazing sunny house with a terrace,2262273,Rosa,Provençals del Poblenou,41.41363,2.20724,Entire home/apt,32,0,,,29,364,364.0
22366177,Musica Apartment,21873399,Sol,el Poble Sec,41.3729,2.1658,Entire home/apt,32,0,,,39,181,181.07
30489606,Espaciosa habitación / spacious room,228834394,Malena,la Nova Esquerra de l'Eixample,41.38216,2.15141,Private room,4,0,,,1,0,0.0
40961877,Sealona Born Apartments 2,1716315,Marc,"Sant Pere, Santa Caterina i la Ribera",41.38441,2.18361,Entire home/apt,4,12,2021-01-11,0.89,12,40,40.0
2951974,Fantastic penthouse with terrace!,3403659,Montserrat,el Camp d'en Grassot i Gràcia Nova,41.4036,2.17037,Entire home/apt,3,167,2020-11-19,2.09,4,326,326.0
6807736,Charming place @ Heart of Barcelona's Old City,35635516,Javier&Manu,el Barri Gòtic,41.37895,2.177,Private room,3,176,2020-12-03,2.83,1,1,1.0
37173918,Amplia y luminosa habitación doble en pleno centro,169485364,Erminia,el Raval,41.37863,2.16436,Private room,1,0,,,1,364,364.0
44428318,habitation with balcony # center near plaza real,358827585,Alicia Kathy,el Barri Gòtic,41.38184,2.17665,Private room,30,1,2020-09-03,0.19,1,365,365.0
21601949,Sweet home with balcony next to Sagrada Familia,154788425,Key Family Apartments,la Sagrada Família,41.40552,2.17514,Entire home/apt,1,46,2020-02-17,1.62,6,0,0.0
1648294,Arquímedes Barcelona Apartment,8487833,Carol,Sant Andreu,41.43904,2.18617,Entire home/apt,3,27,2019-10-15,0.31,1,6,6.1
43323984,Penthouse Terrace Near Sagrada Familia,2819397,Leslie & Arthur,el Camp d'en Grassot i Gràcia Nova,41.40527,2.16932,Entire home/apt,3,0,,,54,1,1.0
18222497,"Private Room in Ático Luz Barcelona1
420",50203343,Mariana,la Nova Esquerra de l'Eixample,41.38187,2.1513,Private room,1,15,2019-02-27,0.33,1,225,225.02
688295,Nice and calm room,3109259,Milian,Porta,41.43238,2.17396,Private room,1,37,2020-02-23,0.86,1,0,0.0
26946113,Art Gallery Apartment 2B,9784103,Apartime,Sant Antoni,41.37559,2.16411,Entire home/apt,3,3,2020-03-16,0.14,23,211,210.69
44032506,Bright & welcoming double bedroom next to the sea!,37566818,Loïc,la Barceloneta,41.38069,2.18732,Private room,30,0,,,1,0,0.0
45966152,Central 2 bedroom apartment in Urgell,265147782,Sleep,l'Antiga Esquerra de l'Eixample,41.38564,2.15467,Entire home/apt,30,0,,,51,0,0.0
777538,(ESQ) Spacious apart in Born Art,3885805,Ana,"Sant Pere, Santa Caterina i la Ribera",41.38463,2.17933,Entire home/apt,3,251,2021-01-07,2.5,2,40,40.0
34929911,Suite for 2,46637327,Maria Victoria,el Poblenou,41.40325,2.20089,Private room,2,11,2019-09-22,0.53,4,1,1.0
22813884,Habitación doble junto a la Universidad UB - UPC!,13604332,José Manuel,la Maternitat i Sant Ramon,41.37687,2.11501,Private room,30,3,2019-09-01,0.1,3,365,365.0
17417904,Habitación -Loft al lado Park Güell,83477402,Maria,la Salut,41.41033,2.15117,Private room,1,123,2020-03-13,2.56,1,275,275.23
22746130,Habitación Museo Picasso,1416252,Jose,"Sant Pere, Santa Caterina i la Ribera",41.38502,2.17966,Private room,3,91,2020-10-04,2.77,1,111,111.16
11108766,Rooftop Plaza Catalunya with Terrace,6268084,Joey,el Barri Gòtic,41.38809,2.17267,Entire home/apt,5,4,2019-05-25,0.09,1,193,193.0
2411106,Livingstone 2BR luxury apartment in Eixample,1435464,Jaume,Sant Antoni,41.3815,2.16059,Entire home/apt,1,64,2019-09-16,0.76,22,359,359.03
34934248,Vintage 3bed/2bath with big terrace in Eixample,158838753,Carlos & Dunia,la Nova Esquerra de l'Eixample,41.38261,2.14384,Entire home/apt,2,8,2020-01-25,0.39,3,200,199.72
567962,SUN AND SKY TERRACE-LOFT APART,2794626,Jordi,la Bordeta,41.36811,2.13417,Entire home/apt,32,26,2019-11-02,0.25,1,363,363.0
42962631,"Hostal Nitzs BCN,  Triple Room",341323870,Hostal Nitzs BCN,el Barri Gòtic,41.38258,2.17973,Private room,1,5,2020-10-03,0.68,5,361,360.98
33848888,Nice and quite single room in the center,8258054,Giulia,el Poble Sec,41.37441,2.16511,Private room,3,15,2020-03-11,0.82,1,48,47.6
42598255,Lugaris Beach Apartamento Business Superior,375625,Xavier,el Poblenou,41.39857,2.20617,Entire home/apt,1,1,2020-07-27,0.15,6,321,321.06
43739317,Habitación en Avenida Madrid,46064443,Alba,Sants,41.37857,2.1295,Private room,62,0,,,1,0,0.0
14778581,Sagrada Familia VIEW apartment with A/C and Wifi: monthly rental,491007,Illacat Apartments,la Sagrada Família,41.40521,2.17453,Entire home/apt,32,5,2019-06-24,0.1,25,277,277.06
37140809,UNIT Casa Caballe,7053689,Alain & Lana,el Poble Sec,41.37275,2.16481,Entire home/apt,1,1,2019-12-15,0.07,24,199,198.94
9246131,Beautiful Studio in Poble Sec!,45887202,Murillo Stay,el Poble Sec,41.37137,2.16264,Entire home/apt,3,2,2019-03-17,0.09,6,365,365.0
30712932,Double room with private bathroom. Heating,179173905,Alecs Y Carola,el Raval,41.38249,2.16419,Private room,1,126,2021-01-31,5.02,3,36,36.05
43977178,Weflating Eixample - 3 hab/ 2 baño con balcon,350117361,Weflating Eixample,Sant Antoni,41.38083,2.16224,Entire home/apt,3,0,,,6,325,325.0
2020602,Dine on the Patio at a Sunlit Sanctuary Filled with Color,10386323,Teresa,el Camp d'en Grassot i Gràcia Nova,41.4111,2.1609,Entire home/apt,1,152,2020-03-10,2.71,1,132,132.0
29047393,Alaia 22 - Habitat Apartments,158023606,Habitat Apartments,la Dreta de l'Eixample,41.39331,2.15745,Entire home/apt,1,31,2020-07-24,1.25,105,153,152.99
5248745,"In Poblenou, only 5 minutes walk to the beach",26521943,Alice,el Poblenou,41.40185,2.20685,Entire home/apt,1,192,2020-10-25,2.92,24,272,271.94
30280726,"Cuarto privado en Sarrià, Barcelona",129920958,Emilio,Sant Gervasi - Galvany,41.3931,2.13831,Private room,7,0,,,1,0,0.0
36350356,habitación bañoprivadobalcón ventana+plaza españa,178105204,Maria,Hostafrancs,41.37508,2.14592,Private room,2,1,2019-10-13,0.06,8,365,365.0
33308306,A Bed in a 6-Bed Female-only Dormitory,140571125,Claudiu Nicolae,Sants,41.37804,2.13827,Hotel room,1,2,2020-01-30,0.09,17,0,0.0
32178388,Bright & modern & 3 BDR in Ramblas,331327228,Sweet Inn,el Barri Gòtic,41.37985,2.17846,Entire home/apt,2,23,2020-12-28,0.94,82,324,323.98
42852816,Cozy one-bedroom apartment in @22,311986954,Charm Apartments,el Poblenou,41.40609,2.20414,Entire home/apt,2,0,,,7,308,308.1
30034202,CENTRIC PRIVATE STUDIO ROOM,27151874,Jesus,el Raval,41.37862,2.16338,Private room,1,0,,,1,87,87.0
28627004,"☀YELLOW HOUSE☀2 bedrooms,  balcony ☕️WIFI El Raval",211469997,Montse&Esteve,el Raval,41.38008,2.17031,Entire home/apt,30,5,2020-09-03,0.19,2,175,174.34
41272011,Rent a room sunny shiny,298026539,Montserrat Villanueva,"Sant Pere, Santa Caterina i la Ribera",41.38927,2.17833,Private room,3,0,,,1,365,365.0
32249011,2 private rooms on a legendary salilboat,35084302,Andrey,la Barceloneta,41.36816,2.18719,Private room,1,4,2019-06-03,0.17,2,0,0.0
22461895,Seafront luxe with terrace and pool II,5264883,Unique,Diagonal Mar i el Front Marítim del Poblenou,41.40618,2.21569,Entire home/apt,2,14,2020-12-10,0.37,39,338,338.19
23410272,WOW ‖ 90m² ͢ ‖ 3 habitaciones ‖ 2 baños ‖ Solarium,2579651,"Castro Exclusive XXI, S.L.",la Sagrada Família,41.40305,2.17052,Entire home/apt,31,0,,,7,365,365.0
16682362,Barcelona - Les corts,35712072,Trize,les Corts,41.38283,2.13318,Entire home/apt,32,4,2019-11-14,0.11,21,364,364.0
31549149,"Enorme habitación con cama doble y balcón, en BCN",36607755,Igor,la Dreta de l'Eixample,41.38866,2.17217,Private room,32,0,,,97,194,194.0
45876718,AB Centric Apartments GF2 - Ref. GI3048,170716140,Robbie&Kay,el Raval,41.37961,2.16611,Entire home/apt,32,0,,,182,122,122.3
23513623,Charming Double Room in Sant Antoni,175624236,Totò,Sant Antoni,41.37578,2.16307,Private room,3,79,2020-03-01,2.23,2,91,91.06
42598582,"Entire studio in gracia , great price",148379379,Sean,la Vila de Gràcia,41.40106,2.16291,Entire home/apt,5,1,2020-04-16,0.1,1,90,90.0
17845102,Nice and comfy bedroom in the center of BCN,62297404,Alex,el Fort Pienc,41.3924,2.18024,Private room,7,79,2020-03-24,1.7,2,254,254.0
14365234,"Great bright room, with double bed!!!!",36607755,Igor,"Sant Pere, Santa Caterina i la Ribera",41.39037,2.18666,Private room,32,0,,,97,195,194.97
39543574,Interior apt center 4.2 el Born,293699718,Miguel,"Sant Pere, Santa Caterina i la Ribera",41.3871,2.17633,Entire home/apt,31,1,2020-08-03,0.16,12,198,198.04
42820734,Nice Modern and Bright  Room 5 min La Rambla,341060849,Mateo,el Raval,41.3792,2.16946,Private room,1,8,2021-01-02,1.08,2,354,353.9
4699328,Sunny room with balcony in Gracia,24292566,Mireia,la Vila de Gràcia,41.40253,2.15734,Private room,4,15,2017-12-09,0.2,1,0,0.0
44073861,Private Student Room in Barcelona inside a Villa,313593388,Jorge,"Vallvidrera, el Tibidabo i les Planes",41.41482,2.10786,Private room,90,0,,,2,365,365.0
44292907,"Se alquila habitación privada céntrica, muy amplia",252816388,Borja,la Nova Esquerra de l'Eixample,41.3856,2.14766,Private room,30,0,,,1,358,357.98
43066532,Apartamento de una habitación en el gótico,342498888,B&F Accommodations,el Barri Gòtic,41.3821,2.17704,Entire home/apt,32,0,,,5,269,268.94
39084865,"ROOM Double,balcony private, very sunny in Gracia.",299556716,Greta,el Camp d'en Grassot i Gràcia Nova,41.40721,2.16337,Private room,1,6,2020-02-24,0.38,1,0,0.0
40076938,Spacious double room. Catedral de Barcelona,309178727,Lera,el Barri Gòtic,41.38452,2.17694,Private room,1,14,2020-08-24,0.94,2,254,253.99
23877191,Habitación en la Sagrada Familia,164988261,Valery,la Sagrada Família,41.40673,2.17365,Private room,2,6,2019-06-03,0.18,1,365,365.0
18860645,Stylish Balcony Private Room,131410175,David,"Sant Pere, Santa Caterina i la Ribera",41.38836,2.17524,Private room,2,123,2020-09-10,2.8,1,0,0.0
32689744,Habitacion en Sagrada Familia,180333738,Nico,el Baix Guinardó,41.41071,2.17234,Private room,30,2,2019-04-06,0.09,1,0,0.0
25002006,Paseo de Gracia Apartment 4-3,86551441,Maria Soledad,la Vila de Gràcia,41.40133,2.16387,Entire home/apt,3,9,2020-01-04,0.27,33,214,214.02
29478804,AB Centric Muntaner - Ref. GI2732,4459553,Eva&Jack,Sant Antoni,41.38403,2.16187,Entire home/apt,3,27,2020-03-04,1.05,153,0,0.0
1527831,Penthouse Apartment with terrace,6544866,Mariana & Ramón,la Dreta de l'Eixample,41.39196,2.17377,Entire home/apt,1,66,2021-02-01,0.91,12,89,89.0
34733594,Fantástico piso cerca de Gracia y Park Guell,10547296,Flateli,el Coll,41.41472,2.14515,Entire home/apt,32,0,,,69,0,0.0
22024291,AB Sagrada Família - Ref. GI2587,4459553,Eva&Jack,la Sagrada Família,41.4035,2.17717,Entire home/apt,3,25,2020-02-15,0.66,153,286,286.08
4816074,SUNNY DOUBLE ROOM IN THE HEART OF GRACIA.,24591636,Hello Barcelona!!!,la Vila de Gràcia,41.40126,2.16402,Private room,1,107,2020-11-29,1.46,3,357,356.97
47438461,99. Alcam Berlin-Numancia Apartment,396363,Alcambarcelona,les Corts,41.38335,2.13923,Entire home/apt,1,0,,,89,246,245.82
38600631,Apartment Raval center Barcelona,129745417,Chelo,el Raval,41.37937,2.16732,Entire home/apt,3,1,2020-09-12,0.2,2,63,62.93
32535896,LUXURY LOFT IN DOWNTON,241431385,Carla,l'Antiga Esquerra de l'Eixample,41.39463,2.15487,Entire home/apt,32,0,,,21,364,364.0
23723324,Double Bedroom front of Ramblas,61874060,Juan,el Raval,41.37802,2.1727,Private room,3,42,2019-10-07,1.21,3,101,101.0
16640142,Private Double Room in the City Center,75581966,Pablo,l'Antiga Esquerra de l'Eixample,41.39168,2.15905,Private room,3,0,,,1,87,87.0
13269473,BEACHside doubleroom PVT bathroom,63255691,Magic,el Poblenou,41.3985,2.20522,Private room,5,43,2018-08-15,0.76,2,10,9.83
34079507,"Habitación doble en El Born,con ventana exterior",257343961,Mar,"Sant Pere, Santa Caterina i la Ribera",41.38691,2.18256,Private room,1,38,2019-10-14,1.74,1,364,364.0
16750114,Stylishly decorated apartment in Sants,9478280,Simona & Pia,la Bordeta,41.37111,2.1384,Entire home/apt,40,1,2019-03-31,0.04,45,271,271.03
43809923,whole apartment - Barcelona - Plaza España,239358564,Jose,el Poble Sec,41.37279,2.15538,Entire home/apt,30,0,,,1,180,180.0
15284591,COMFORTABLE AND IN THE CENTER.,94087673,Juan Pablo,el Poble Sec,41.37382,2.16225,Private room,1,151,2020-03-01,2.85,3,0,0.0
1338121,Luxurious apartment with gardened patio,3799101,Pablo,la Vila de Gràcia,41.39779,2.15904,Entire home/apt,2,2,2015-08-11,0.02,6,365,365.0
19538760,Comfortable Room,136976540,Camila,la Nova Esquerra de l'Eixample,41.38146,2.1506,Private room,1,3,2017-07-16,0.07,3,0,0.0
162091,✨Cosy Apt near Sagrada Familia / Shared terrace✨,567180,Sandra,la Sagrada Família,41.4064,2.17449,Entire home/apt,2,41,2018-12-09,0.38,19,102,101.91
18217017,The flat,2181745,Natalia,el Besòs i el Maresme,41.41771,2.21299,Entire home/apt,30,0,,,2,0,0.0
38020295,Single bedroom in renewed flat,287346862,Xavier,les Corts,41.38674,2.1374,Private room,32,0,,,1,365,365.0
42106715,Apartamento Gaudi,333961796,Borau,les Corts,41.3863,2.13929,Entire home/apt,3,0,,,20,365,365.0
40046646,Cozy room right on the beach,305265602,Svetlana,la Barceloneta,41.37611,2.19015,Private room,2,6,2021-01-01,0.9,3,264,263.89
34462670,Charming private room with beautiful balcony view.,120111668,Alejandra,la Nova Esquerra de l'Eixample,41.37794,2.14768,Private room,1,7,2019-07-19,0.35,1,0,0.0
29478802,AB Arago Eixample - Ref. GI2731,4459553,Eva&Jack,la Nova Esquerra de l'Eixample,41.38412,2.15398,Entire home/apt,3,14,2020-02-26,0.59,153,185,184.67
26922629,Modern designer apartment,5264883,Unique,el Raval,41.37989,2.16691,Entire home/apt,32,5,2020-02-23,0.17,39,364,364.0
24026688,(1double room! Historic cente) IN RAMBLAS,177468457,Jorge,el Barri Gòtic,41.37856,2.17695,Private room,2,136,2020-08-16,3.9,2,180,180.0
33738040,MODERNISM AND LUXURY IN QUIET AND CENTRAL AREA,250093014,B&F Granados,la Dreta de l'Eixample,41.39512,2.1601,Entire home/apt,32,2,2020-09-04,0.14,13,224,223.99
46636670,Central 1 bedroom apartment in Eixample,265143570,Sleep,la Dreta de l'Eixample,41.39603,2.17155,Entire home/apt,30,0,,,13,92,91.85
43825653,Habitación con cama doble y luz natural,121118160,Natalia,la Nova Esquerra de l'Eixample,41.37984,2.1487,Private room,1,3,2020-08-31,0.4,2,12,11.92
40100446,Apartamento con encanto,301610993,Pol & Alvaro,la Dreta de l'Eixample,41.39791,2.17506,Entire home/apt,1,7,2020-06-29,0.55,18,191,190.58
33991419,Habitacion  en el centro de barcelona,256448711,Mercedes,Hostafrancs,41.37093,2.14329,Private room,3,4,2020-02-25,0.22,2,365,365.0
21138660,Confortable double / twin room in quiet apartment,121909220,Santiago,Sant Martí de Provençals,41.41489,2.19564,Private room,2,0,,,1,0,0.0
46504696,"Graceful apartment in Poble Sec, Barcelona's Downtown",1683936,Ghat,el Poble Sec,41.37361,2.15749,Entire home/apt,1,0,,,10,314,313.96
38949967,One bedroom apartment with private terrace,157746231,Natalia,la Vila de Gràcia,41.4006,2.16244,Entire home/apt,32,1,2019-12-14,0.07,63,133,133.0
37375942,PRIVATE ROOM WITH AIR CONDITIONING IN CITY CENTRE.,280910866,Christian,la Dreta de l'Eixample,41.38643,2.16832,Private room,3,1,2019-08-26,0.06,2,0,0.0
16317353,Cosy and very centric Gracia 1-2 apartment,1310304,Luis,la Vila de Gràcia,41.39909,2.15978,Entire home/apt,30,0,,,58,364,364.0
20840468,your room !,149525664,Helen,el Congrés i els Indians,41.42745,2.18134,Private room,1,6,2018-06-09,0.14,1,364,364.0
3127809,Apartment For Rent Near Camp Nou,15884961,Enjoy,Sants - Badal,41.37547,2.1254,Entire home/apt,3,48,2020-01-03,0.59,13,349,349.05
44483001,Elegant and centrally located spacious 2-bedroom apartment with a balcony - Vale Suite 201,99390362,Vale Suites,l'Antiga Esquerra de l'Eixample,41.38735,2.15839,Entire home/apt,1,0,,,11,319,319.01
45845405,Alohause | Plaza de España Room | Duplex | Plz.Es,204662752,Tania & Gonzalo,Hostafrancs,41.37175,2.14421,Private room,30,0,,,38,272,271.83
36201552,Nice bedroom for 1 or 2 people . Dog lovers 🐕🐕😁,34262767,Jessy,Verdun,41.44175,2.17526,Private room,2,7,2020-03-05,0.38,2,365,365.0
22758728,Women Only. Cozy single room. Best neighbourhood!,24625668,Ada,Sant Antoni,41.38199,2.16272,Private room,2,120,2020-02-29,3.26,1,140,139.48
4691491,BARCELONA FIFTEEN ONE BEDROOM,383697,Anna,el Poble Sec,41.37447,2.16763,Hotel room,1,167,2021-01-21,2.4,6,289,289.24
43903495,AZUL,102991858,Isabel,"Sant Pere, Santa Caterina i la Ribera",41.38372,2.18735,Entire home/apt,31,0,,,2,365,365.0
32295455,Cosy room city center,21878745,Rebecca,"Sant Pere, Santa Caterina i la Ribera",41.38861,2.17747,Private room,2,1,2019-02-27,0.04,2,0,0.0
26800682,60 mq flat with kitchen and 2 bathroom,194635069,Valentina,l'Antiga Esquerra de l'Eixample,41.38508,2.15713,Entire home/apt,32,0,,,10,346,345.99
26366403,COSY BEDROOM IN FRIENDLY HOME/ CHAMBRE CONFORTABLE,53805020,Omar,la Trinitat Nova,41.44803,2.18116,Private room,1,64,2020-03-07,2.28,1,41,41.04
5049684,Luxury loft in the warmest Gracia area for 6 pers.,6057270,Alex,la Vila de Gràcia,41.40334,2.15336,Entire home/apt,2,304,2021-01-26,4.16,8,64,63.89
644378,Charming stylish loft  - Sagrada familia,3224671,Sascha,el Baix Guinardó,41.40983,2.17002,Entire home/apt,50,11,2019-12-21,0.14,1,32,31.99
44608856,Habitacion en Barrio de Barcelona,226393957,Rafael,la Prosperitat,41.44069,2.18335,Private room,1,0,,,1,365,365.0
39648017,Habitación privada en centro de Barcelona,304675098,Jesús,la Sagrada Família,41.40393,2.1716,Private room,1,1,2019-11-03,0.06,1,90,90.0
44699840,Nice private room for girls in Gracia,361982147,Rogi,la Vila de Gràcia,41.40186,2.16286,Private room,30,0,,,2,162,162.02
34303018,Apart. Superior with views by Gaudi EnjoyBCN Aprts,258720354,Gaudi,la Sagrada Família,41.40541,2.17468,Entire home/apt,1,17,2020-12-29,0.86,4,320,319.94
32571410,Lovely and Cozy Bedroom  Barcelona City Center,238958805,Ezequiel,"Sant Pere, Santa Caterina i la Ribera",41.38767,2.17644,Private room,1,32,2021-01-24,2.41,2,284,283.97
545811,Big room with double bed,1606665,Aline,el Clot,41.40719,2.18663,Private room,1,8,2015-01-03,0.08,1,365,365.0
37495599,Piso acogedor y centrico,282766812,Marta,la Nova Esquerra de l'Eixample,41.37877,2.15268,Private room,1,2,2019-08-18,0.11,2,30,29.88
33938404,Barcelona Sants,229682189,Alvaro,Sants,41.37255,2.13783,Private room,1,62,2020-01-08,2.84,1,346,345.99
32029825,Apartment in Paseo de Gracia 5pax (B1),10380563,Tendency,la Dreta de l'Eixample,41.39103,2.1657,Entire home/apt,3,16,2020-09-04,0.72,44,46,46.06
4415780,"Double Room ""Barcelona""",4990426,Judith,la Vila de Gràcia,41.40664,2.16193,Private room,1,5,2016-10-19,0.09,1,0,0.0
25268295,Beautiful queen size stylish Room in Barcelona.,190910090,Saad,Sant Antoni,41.37658,2.16484,Private room,2,1,2018-08-11,0.03,1,0,0.0
28553445,Apartamento de temporada en el casco antiguo,9534151,Pla Pastrana,Sants,41.37549,2.13844,Entire home/apt,31,3,2020-07-31,0.19,2,365,365.0
652294,BONITA HABITACION CON BAÑO,3287071,Nadja,la Nova Esquerra de l'Eixample,41.38617,2.14553,Private room,32,2,2020-11-01,0.08,2,225,225.0
46673236,"Doble habitación, amplia y tranquila",373624348,Mari,la Nova Esquerra de l'Eixample,41.37616,2.15018,Private room,1,2,2021-02-03,2.0,17,360,360.02
40944360,"Ven a mi casita en BCN , solo Chicas-Girl. Daniela",15935599,Daniela,el Baix Guinardó,41.41214,2.17049,Private room,3,1,2020-01-03,0.07,2,365,365.0
21623438,in the heart of Barcelona with air conditioner,134933123,Mary Jean,el Raval,41.38134,2.16721,Entire home/apt,1,96,2020-09-23,2.46,1,329,328.92
34248969,MIRÓ - Casa Mercader Barcelona,258578245,Casa Mercader,la Dreta de l'Eixample,41.39301,2.16073,Entire home/apt,30,0,,,8,9,9.0
19422319,Loft en gracia Barcelona,1761853,Lola,la Vila de Gràcia,41.401,2.16367,Entire home/apt,32,8,2017-08-18,0.18,3,133,133.01
15768284,Comfy Room La Sagrada Familia,61540638,Eva,la Sagrada Família,41.40588,2.17865,Private room,6,119,2020-01-01,2.32,3,60,59.27
21722004,Luxury 3 bedroom 2 bathroom,158023606,Habitat Apartments,la Dreta de l'Eixample,41.38821,2.1664,Entire home/apt,1,40,2019-11-28,1.03,105,0,0.0
26220153,Gignas 2º 3ª,21873399,Sol,el Barri Gòtic,41.38137,2.17989,Entire home/apt,64,0,,,39,40,40.0
32904909,HT-Delightful 3Bed Penthouse w/Terrace in Eixample,351328829,Daniel,la Dreta de l'Eixample,41.39944,2.16333,Entire home/apt,3,33,2020-12-14,1.42,15,307,307.03
35895100,Gorgeus and cozy double room 4 for woman,16819894,Alexandra,Vallcarca i els Penitents,41.40939,2.14823,Private room,4,0,,,5,342,341.94
1808891,Apartment with 2 suites - Gothic,9478280,Simona & Pia,el Barri Gòtic,41.38644,2.17445,Entire home/apt,3,6,2020-01-11,0.09,45,135,134.91
47823265,Design apartment in the center_1-1,109963192,Alberto,el Camp de l'Arpa del Clot,41.41284,2.18054,Entire home/apt,30,0,,,32,365,365.0
18410716,Private Rooms in Barcelona,127564369,Breakn,el Poble Sec,41.37368,2.15698,Private room,1,0,,,3,365,365.0
24443532,Habitación pequeña individual piso Barcelona,5171340,Rachel,la Sagrada Família,41.40548,2.18277,Private room,3,41,2019-11-17,1.21,2,101,101.01
3825239,Best Location and apart. in Barcelona City Center,19568880,Asuncion,l'Antiga Esquerra de l'Eixample,41.38816,2.15667,Entire home/apt,2,54,2020-11-12,0.68,1,47,46.93
11620815,Huge double bedroom el borne,45276687,AJay,"Sant Pere, Santa Caterina i la Ribera",41.38451,2.18148,Private room,1,0,,,1,0,0.0
39623666,Bed in 10-bed Female Dorm with Ensuite Bathroom,304037236,Safestay,la Dreta de l'Eixample,41.39165,2.1647,Shared room,1,0,,,17,313,312.98
46062356,2 bedroom and 2 bathrooms apartment with balcony,5614931,Fisa Rentals,la Dreta de l'Eixample,41.3912,2.17104,Entire home/apt,1,0,,,40,307,306.96
41748585,Royal Airbau - Eixample Delux - 4 Habitaciones,329772959,Barcelona,l'Antiga Esquerra de l'Eixample,41.38926,2.15517,Entire home/apt,3,10,2021-01-05,0.89,3,114,113.27
43307558,Double Room with private bathroom Catalunya Square,341221467,Amra Caspe,la Dreta de l'Eixample,41.38856,2.1719,Private room,1,5,2020-11-30,0.69,7,305,304.93
16116136,Penthouse 2 bedroom + 2 bathroom terrace,104876399,Charmsuites,el Poble Sec,41.37346,2.16932,Entire home/apt,1,34,2020-07-05,0.71,10,259,259.25
39701865,"Habitación en El Born, Casco Viejo de Barcelona",305052372,Mipiso,"Sant Pere, Santa Caterina i la Ribera",41.38784,2.17828,Private room,2,1,2019-11-02,0.06,1,0,0.0
23682262,AB Barceloneta Beach 8 - Ref. GI8,170716140,Robbie&Kay,la Barceloneta,41.38129,2.19249,Entire home/apt,32,1,2019-04-13,0.04,182,348,348.08
18918190,976 Las Ramblas Penthouse II,128959838,Jordi,la Dreta de l'Eixample,41.3879,2.16819,Entire home/apt,1,2,2019-06-30,0.04,37,0,0.0
36716271,Rooftop Glamping terrace in center of Barcelona,116990646,Andrew,el Raval,41.38174,2.16543,Private room,1,38,2020-09-09,2.02,1,2,1.99
275350,"Parsifal-Front Row Seat on La Rambla, Blend of Character and Modernity",1435464,Jaume,el Raval,41.3796,2.17352,Entire home/apt,32,50,2020-01-03,0.59,22,365,365.0
2991763,Amazing city center apartment. HUTB- 009550,8317577,Xavi,l'Antiga Esquerra de l'Eixample,41.38613,2.15687,Entire home/apt,3,42,2020-02-19,0.63,2,282,282.02
30875081,Roof ToP & CozY DoubleBed Room at Down Town,228920555,Anne & Jean,la Vila de Gràcia,41.40168,2.16379,Private room,5,11,2019-07-01,0.42,1,69,68.65
37341462,Apartamento con vistas Sagrada Familia,102459083,Jordi,la Sagrada Família,41.40539,2.18075,Entire home/apt,45,0,,,1,364,364.0
42376600,"Plaça de Espanha - Purple
(Double Room)",260083660,André &,Hostafrancs,41.37556,2.14741,Private room,2,0,,,4,365,365.0
43503143,CozyPrivate Room w/Bathroom in Shared Luxury Flat!,65492,Victor & Lauren,el Barri Gòtic,41.38036,2.17645,Private room,30,0,,,1,178,178.0
34940260,Single Room in Barcelona,263280327,Berry,Sant Martí de Provençals,41.41488,2.19978,Private room,1,18,2019-06-30,0.86,1,0,0.0
21723385,Classic executive Bonanova Apartment for 8,157250994,Apartment Barcino,Sant Gervasi - la Bonanova,41.40692,2.13283,Entire home/apt,3,0,,,90,306,306.02
16079084,Impressive Design-Forward Penthouse in an Historic Building,61360206,Charles,la Dreta de l'Eixample,41.38993,2.17596,Entire home/apt,3,6,2019-09-29,0.23,12,348,348.03
18147554,Cosy Ensuite Single Room! Paseo de Gracia.,8557414,Linda,la Dreta de l'Eixample,41.39287,2.16763,Private room,31,15,2019-12-01,0.32,12,32,31.93
37283645,One bedroom suite off Ramblas,179717026,Alberto,el Raval,41.37711,2.17595,Private room,31,16,2020-06-18,0.86,1,365,365.0
45050495,078. Espaseria E Apartment,396363,Alcambarcelona,"Sant Pere, Santa Caterina i la Ribera",41.38277,2.18148,Entire home/apt,1,0,,,89,325,325.0
18748105,One-Bedroom Apartment with Balcony,113020313,Javier,la Sagrada Família,41.40854,2.1777,Entire home/apt,1,12,2020-06-19,0.31,16,206,205.83
2887243,HB,7109425,Montserrat,l'Antiga Esquerra de l'Eixample,41.39322,2.14789,Private room,1,2,2014-09-27,0.03,1,365,365.0
44551444,Cozy bedroom in beautiful flat in EL BORN area,333428187,Marcello & Henry,el Barri Gòtic,41.38159,2.18147,Private room,3,0,,,1,87,87.0
11967470,charming single room,62633302,Ying,la Nova Esquerra de l'Eixample,41.38182,2.14773,Private room,1,88,2017-10-24,1.48,2,0,0.0
1678347,Flat near Sagrada Family and Gracia,8878703,Sergio,el Camp d'en Grassot i Gràcia Nova,41.40268,2.16797,Entire home/apt,3,262,2020-03-16,2.91,1,224,223.99
16214108,cute three room with balcony apartment,17036488,Pere,Sant Gervasi - Galvany,41.39707,2.14469,Entire home/apt,3,153,2020-03-08,3.06,3,354,353.84
24889130,"Quiet, cozy and splendid views",188159286,Núria,la Vila de Gràcia,41.40112,2.1581,Private room,3,11,2020-01-02,0.33,1,89,89.0
